Enzyme,Ligand,Energy,LB,UB,num_torsions
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.618,6.968,11.221,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.613,1.75,5.37,4
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-6.23,0.0,0.0,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-6.143,1.223,5.678,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-6.022,2.424,3.11,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-5.962,1.146,5.939,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-5.885,1.297,2.11,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-5.84,2.782,5.003,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-5.646,1.758,5.641,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-5.373,1.809,2.691,5
fold_cplip2_n164k_alphafold_model_4,Caffeic_Acid,-5.31,2.068,6.267,5
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.988,0.0,0.0,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.957,4.401,6.656,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.739,3.425,5.705,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.664,2.256,4.211,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.653,2.274,3.988,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.543,1.119,2.718,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.515,2.624,5.537,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.472,2.007,4.161,3
fold_cplip2_n164k_alphafold_model_4,Cinnamyl_alcohol,-6.417,2.054,4.092,3
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-6.454,0.0,0.0,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-6.287,1.625,5.733,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-5.989,3.01,3.927,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-5.641,1.585,3.43,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-5.637,1.9,3.51,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-5.625,2.228,6.44,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-5.408,2.42,6.809,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-5.271,2.383,6.602,4
fold_cplip2_n164k_alphafold_model_4,dimethoxybenzyl_alcohol,-5.077,2.743,4.697,4
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-6.467,0.0,0.0,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-6.426,0.988,1.137,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-6.113,2.479,3.458,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-5.73,1.224,2.612,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-5.706,1.63,5.876,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-5.645,1.803,6.019,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-5.328,10.453,13.247,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-5.293,2.779,6.031,5
fold_cplip2_n164k_alphafold_model_4,Ferulic_Acid,-5.219,5.193,9.771,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.518,0.0,0.0,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.517,0.05,2.402,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.448,2.195,4.022,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.436,2.219,4.285,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.365,1.901,3.517,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.312,1.79,2.744,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.269,1.726,2.81,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.248,1.503,4.156,5
fold_cplip2_n164k_alphafold_model_4,Gallic_acid,-5.202,1.47,4.748,5
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-5.774,0.0,0.0,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-5.648,1.242,4.066,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-5.272,1.872,3.623,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-5.247,2.015,3.778,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-5.194,1.231,2.784,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-5.113,2.592,4.35,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-5.105,1.789,4.874,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-4.993,2.459,3.741,4
fold_cplip2_n164k_alphafold_model_4,Verytryl_Alcohol,-4.891,2.009,3.561,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.77,0.0,0.0,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.554,1.109,5.197,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.266,10.623,14.024,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.218,3.476,4.762,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.046,8.245,11.69,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.901,3.457,5.03,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.507,7.818,10.878,4
fold_cplip2_n164k_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.481,8.363,11.277,4
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-6.104,0.0,0.0,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-5.849,3.903,5.987,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-5.791,1.063,2.0,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-5.588,3.317,5.71,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-5.454,1.713,2.438,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-5.348,2.907,3.912,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-5.272,3.653,5.903,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-5.186,1.612,5.923,5
fold_cplip2_n164k_palmitic_acid_model_4,Caffeic_Acid,-4.708,4.873,6.173,5
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.793,0.0,0.0,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.455,9.847,12.035,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.448,9.96,12.185,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.355,11.385,13.34,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.345,11.275,13.133,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.324,0.819,2.122,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.263,10.421,11.918,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.201,11.155,13.893,3
fold_cplip2_n164k_palmitic_acid_model_4,Cinnamyl_alcohol,-6.118,11.205,14.016,3
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.883,0.0,0.0,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.825,1.568,5.627,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.782,1.83,6.571,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.704,3.352,4.717,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.499,2.324,5.728,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.409,2.175,4.628,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.229,2.119,5.737,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.852,8.967,13.514,4
fold_cplip2_n164k_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-4.686,8.145,12.458,4
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-6.35,0.0,0.0,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-6.03,11.002,13.792,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-5.909,10.547,13.334,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-5.591,10.817,12.318,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-5.561,10.217,13.023,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-5.467,1.642,6.57,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-5.422,10.244,13.313,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-5.301,11.156,12.825,5
fold_cplip2_n164k_palmitic_acid_model_4,Ferulic_Acid,-5.116,11.308,13.95,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-5.103,0.0,0.0,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-5.089,0.062,2.402,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-5.0,2.016,4.107,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-4.805,18.121,19.271,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-4.793,1.75,4.318,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-4.789,1.203,4.358,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-4.787,18.238,19.277,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-4.671,2.027,4.362,5
fold_cplip2_n164k_palmitic_acid_model_4,Gallic_acid,-4.576,1.61,3.265,5
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-5.36,0.0,0.0,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-5.064,1.314,4.081,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-4.869,2.484,4.288,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-4.74,2.731,4.689,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-4.728,1.695,3.45,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-4.584,1.728,4.749,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-4.453,12.078,14.976,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-4.308,12.666,14.75,4
fold_cplip2_n164k_palmitic_acid_model_4,Verytryl_Alcohol,-4.201,1.932,2.713,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-6.146,0.0,0.0,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-6.113,0.102,1.46,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.952,1.06,4.953,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.038,1.676,5.112,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.826,6.522,9.461,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.788,1.523,2.339,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.738,8.346,11.892,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.634,2.298,5.007,4
fold_cplip2_p429f_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.584,2.336,5.373,4
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-6.187,0.0,0.0,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-6.007,1.124,5.673,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-5.929,2.49,3.169,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-5.758,1.04,2.046,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-5.609,2.114,2.188,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-5.447,5.627,10.011,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-5.173,7.778,10.204,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-5.164,2.816,5.645,5
fold_cplip2_p429f_alphafold_model_4,Caffeic_Acid,-5.108,2.051,3.059,5
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-7.147,0.0,0.0,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-7.147,0.087,1.991,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-6.816,2.695,5.724,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-6.715,3.357,5.791,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-6.532,2.267,4.023,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-6.482,2.178,4.16,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-6.467,1.099,2.498,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-6.332,1.172,2.728,3
fold_cplip2_p429f_alphafold_model_4,Cinnamyl_alcohol,-5.982,2.813,4.99,3
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-6.317,0.0,0.0,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-6.15,1.598,5.656,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-5.924,1.969,3.597,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-5.618,1.267,3.021,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-5.617,2.018,2.183,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-5.554,1.282,1.341,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-5.462,2.957,3.65,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-5.193,4.775,9.278,4
fold_cplip2_p429f_alphafold_model_4,dimethoxybenzyl_alcohol,-5.14,1.813,2.051,4
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-6.464,0.0,0.0,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-6.18,2.51,3.713,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-5.872,1.219,5.84,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-5.749,1.201,2.61,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-5.503,1.47,6.105,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-5.48,7.29,9.922,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-5.426,1.966,3.098,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-5.373,2.931,5.934,5
fold_cplip2_p429f_alphafold_model_4,Ferulic_Acid,-4.931,2.368,6.734,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.69,0.0,0.0,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.685,0.014,2.402,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.539,1.398,4.175,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.523,1.389,4.794,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.432,2.261,3.903,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.372,2.176,3.986,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.348,2.718,5.157,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.248,1.682,3.257,5
fold_cplip2_p429f_alphafold_model_4,Gallic_acid,-5.224,1.659,2.78,5
fold_cplip2_p429f_alphafold_model_4,Verytryl_Alcohol,-5.806,0.0,0.0,4
